534,167
535,167
536,163
537,165
538,175
539,157
540,157
541,173
542,152
543,154
544,155
545,159
546,162
547,161
548,173
549,165
550,181
551,161
552,166
553,182
554,178
555,170
556,170
557,161
558,174
559,176
560,165
561,186
562,157
563,172
564,168
565,181
566,166
567,169
568,193
569,167
570,185
571,162
572,176
573,178
574,182
575,183
576,185
577,185
578,167
579,177
580,184
581,173
582,188
583,193
584,183
585,190
586,199
587,206
588,195
589,195
590,214
591,196
592,197
593,198
594,195
595,204
596,210
597,201
598,206
599,195
600,209
601,230
602,193
603,199
604,207
605,207
606,197
607,221
608,210
609,217
610,209
611,201
612,210
613,225
614,214
615,226
616,223
617,223
618,217
619,224
620,225
621,221
622,234
623,217
624,229
625,227
626,217
627,227
628,222
629,223
630,237
631,229
632,225
633,216
634,216
635,231
636,234
637,231
638,227
639,232
640,236
641,233
642,236
643,223
644,233
645,221
646,246
647,254
648,263
649,263
650,258
651,244
652,249
653,262
654,261
655,260
656,252
657,270
658,259
659,264
660,257
661,249
662,262
663,255
664,262
665,262
666,254
667,257
668,268
669,279
670,276
671,253
672,272
673,272
674,261
675,270
676,256
677,276
678,277
679,260
680,269
681,275
682,255
683,262
684,264
685,254
686,266
687,265
688,267
689,259
690,275
691,273
692,263
693,276
694,261
695,266
696,255
697,264
698,260
699,277
700,261
701,293
702,271
703,257
704,277
705,265
706,263
707,259
708,264
709,268
710,280
711,271
712,280
713,267
714,265
715,264
716,274
717,262
718,272
719,265
720,267
721,269
722,272
723,270
724,276
725,268
726,282
727,279
728,273
729,267
730,279
731,282
732,285
733,291
734,285
735,267
736,269
737,276
738,288
739,274
740,271
741,271
742,271
743,280
744,271
745,268
746,269
747,269
748,269
749,278
750,276
751,280
752,268
753,268
754,273
755,272
756,264
757,274
758,300
759,275
760,271
761,269
762,275
763,283
764,280
765,295
766,273
767,284
768,297
769,277
770,286
771,304
772,288
773,295
774,279
775,274
776,284
777,285
778,287
779,289
780,286
781,275
782,285
783,280
784,278
785,279
786,288
787,291
788,272
789,291
790,276
791,287
792,289
793,269
794,295
795,289
796,305
797,290
798,282
799,279
800,300
801,274
802,295
803,292
804,283
805,284
806,290
807,288
808,289
809,295
810,294
811,287
812,285
813,275
814,295
815,287
816,305
817,293
818,277
819,300
820,282
821,292
822,281
823,291
824,277
825,295
826,293
827,286
828,289
829,295
830,288
831,299
832,287
833,278
834,282
835,288
836,298
837,286
838,286
839,303
840,293
841,287
842,287
843,292
844,305
845,289
846,290
847,294
848,310
849,297
850,287
851,296
852,294
853,297
854,298
855,298
856,291
857,290
858,295
859,292
860,290
861,291
862,292
863,302
864,301
865,299
866,302
867,291
868,292
869,298
870,287
871,297
872,303
873,301
874,296
875,294
876,279
877,299
878,281
879,318
880,307
881,298
882,300
883,307
884,296
885,292
886,294
887,292
888,303
889,283
890,313
891,297
892,291
893,302
894,297
895,297
896,298
897,310
898,296
899,302
900,293
901,294
902,305
903,303
904,304
905,308
906,290
907,293
908,306
909,293
910,294
911,288
912,314
913,302
914,290
915,299
916,299
917,302
918,299
919,297
920,292
921,292
922,295
923,289
924,301
925,322
926,307
927,319
928,314
929,313
930,331
931,341
932,304
933,334
934,317
935,317
936,314
937,310
938,320
939,331
940,326
941,319
942,314
943,325
944,326
945,309
946,327
947,316
948,333
949,333
950,334
951,328
952,328
953,326
954,342
955,322
956,338
957,324
958,314
959,336
960,333
961,336
962,324
963,333
964,326
965,320
966,324
967,322
968,327
969,349
970,326
971,344
972,331
973,333
974,326
975,326
976,349
977,340
978,328
979,333
980,321
981,326
982,320
983,355
984,340
985,358
986,329
987,355
988,334
989,336
990,336
991,329
992,346
993,322
994,336
995,331
996,330
997,337
998,325
999,332
1000,336
1001,333
1002,343
1003,323
1004,342
1005,329
1006,345
1007,332
1008,349
1009,333
1010,344
1011,328
1012,350
1013,342
1014,326
1015,317
1016,334
1017,313
1018,327
1019,310
1020,321
1021,324
1022,329
1023,315
1024,343
1025,350
1026,339
1027,332
1028,349
1029,343
1030,345
1031,336
1032,334
1033,337
1034,345
1035,325
1036,347
1037,336
1038,336
1039,340
1040,379
1041,351
1042,344
1043,341
1044,338
1045,345
1046,347
1047,347
1048,341
1049,354
1050,343
1051,366
1052,343
1053,346
1054,362
1055,357
1056,351
1057,338
1058,354
1059,359
1060,338
1061,348
1062,338
1063,356
1064,354
1065,342
1066,361
1067,354
1068,343
1069,364
1070,359
1071,340
1072,344
1073,340
1074,347
1075,360
1076,367
1077,344
1078,349
1079,365
1080,350
1081,335
1082,344
1083,351
1084,356
1085,354
1086,340
1087,359
1088,357
1089,361
1090,350
1091,343
1092,341
1093,363
1094,336
1095,364
1096,345
1097,348
1098,361
1099,354
1100,344
1101,350
1102,356
1103,351
1104,354
1105,347
1106,350
1107,351
1108,342
1109,344
1110,371
1111,366
1112,354
1113,362
1114,351
1115,348
1116,368
1117,372
1118,358
1119,372
1120,381
1121,358
1122,359
1123,368
1124,353
1125,373
1126,359
1127,353
1128,347
1129,363
1130,358
1131,360
1132,366
1133,369
1134,351
1135,368
1136,363
1137,362
1138,362
1139,369
1140,358
1141,363
1142,363
1143,357
1144,376
1145,386
1146,355
1147,364
1148,366
1149,366
1150,369
1151,383
1152,374
1153,360
1154,372
1155,358
1156,377
1157,365
1158,379
1159,366
1160,373
1161,374
1162,362
1163,361
1164,365
1165,381
1166,371
1167,368
1168,382
1169,371
1170,369
1171,361
1172,362
1173,367
1174,380
1175,366
1176,389
1177,372
1178,370
1179,373
1180,366
1181,383
1182,377
1183,386
1184,380
1185,369
1186,367
1187,368
1188,357
1189,375
1190,377
1191,371
1192,359
1193,382
1194,369
1195,371
1196,370
1197,361
1198,381
1199,372
1200,404
1201,367
1202,372
1203,369
1204,365
1205,383
1206,367
1207,367
1208,362
1209,383
1210,365
1211,385
1212,385
1213,374
1214,389
1215,395
1216,384
1217,380
1218,394
1219,377
1220,381
1221,378
1222,402
1223,381
1224,373
1225,387
1226,383
1227,373
1228,374
1229,379
1230,388
1231,388
1232,373
1233,389
1234,371
1235,378
1236,399
1237,377
1238,383
1239,373
1240,368
1241,380
1242,395
1243,386
1244,370
1245,372
1246,378
1247,371
1248,374
1249,371
1250,372
1251,381
1252,379
1253,376
1254,374
1255,373
1256,382
1257,374
1258,370
1259,378
1260,366
1261,376
1262,392
1263,376
1264,371
1265,373
1266,376
1267,373
1268,374
1269,377
1270,374
1271,376
1272,397
1273,413
1274,386
1275,376
1276,383
1277,381
1278,383
1279,388
1280,375
1281,379
1282,385
1283,378
1284,378
1285,384
1286,381
1287,372
1288,376
1289,392
1290,384
1291,381
1292,368
1293,387
1294,379
1295,372
1296,386
1297,369
1298,377
1299,388
1300,389
1301,368
1302,387
1303,371
1304,382
1305,390
1306,383
1307,382
1308,387
1309,376
1310,381
1311,376
1312,377
1313,390
1314,379
1315,388
1316,379
1317,374
1318,391
1319,378
1320,375
1321,390
1322,373
1323,377
1324,385
1325,384
1326,383
1327,381
1328,379
1329,384
1330,373
1331,378
1332,375
1333,376
1334,373
1335,381
1336,369
1337,399
1338,373
1339,405
1340,370
1341,380
1342,384
1343,368
1344,372
1345,392
1346,384
1347,385
1348,383
1349,370
1350,399
1351,384
1352,382
1353,362
1354,376
1355,389
1356,369
1357,367
1358,379
1359,376
1360,383
1361,388
1362,373
1363,371
1364,384
1365,380
1366,371
1367,382
1368,386
1369,382
1370,372
1371,380
1372,376
1373,375
1374,379
1375,375
1376,388
1377,406
1378,370
1379,375
1380,382
1381,396
1382,390
1383,382
1384,380
1385,383
1386,398
1387,370
1388,366
1389,389
1390,380
1391,404
1392,383
1393,392
1394,377
1395,376
1396,374
1397,376
1398,383
1399,384
1400,389
1401,385
1402,391
1403,380
1404,380
1405,398
1406,397
1407,385
1408,390
1409,382
1410,380
1411,380
1412,377
1413,385
1414,373
1415,379
1416,392
1417,394
1418,387
1419,379
1420,380
1421,376
1422,374
1423,379
1424,383
1425,376
1426,383
1427,386
1428,383
1429,380
1430,378
1431,374
1432,374
1433,383
1434,378
1435,375
1436,386
1437,398
1438,382
1439,379
1440,382
1441,378
1442,381
1443,389
1444,370
1445,377
1446,390
1447,376
1448,386
1449,374
1450,382
1451,389
1452,369
1453,377
1454,388
1455,381
1456,383
1457,394
1458,381
1459,385
1460,392
1461,391
1462,379
1463,390
1464,380
1465,367
1466,384
1467,381
1468,386
1469,390
1470,378
1471,397
1472,405
1473,388
1474,372
1475,379
1476,373
1477,394
1478,378
1479,388
1480,390
1481,387
1482,377
1483,378
1484,376
1485,383
1486,384
1487,389
1488,385
1489,387
1490,383
1491,402
1492,390
1493,393
1494,384
1495,378
1496,379
1497,386
1498,390
1499,385
1500,385
1501,382
1502,381
1503,386
1504,385
1505,390
1506,390
1507,388
1508,394
1509,384
1510,391
1511,387
1512,386
1513,381
1514,390
1515,398
1516,375
1517,384
1518,390
1519,380
1520,399
1521,386
1522,390
1523,395
1524,386
1525,408
1526,380
1527,387
1528,392
1529,402
1530,386
1531,376
1532,384
1533,390
1534,393
1535,390
1536,389
1537,398
1538,391
1539,398
1540,389
1541,388
1542,397
1543,398
1544,392
1545,402
1546,382
1547,376
1548,390
1549,377
1550,391
1551,403
1552,388
1553,389
1554,396
1555,399
1556,396
1557,390
1558,397
1559,384
1560,386
1561,391
1562,392
1563,381
1564,392
1565,385
1566,385
1567,395
1568,400
1569,391
1570,402
1571,393
1572,385
1573,394
1574,382
1575,386
1576,391
1577,392
1578,385
1579,387
1580,405
1581,393
1582,393
1583,389
1584,392
1585,387
1586,389
1587,394
1588,394
1589,388
1590,390
1591,388
1592,402
1593,381
1594,387
1595,389
1596,399
1597,406
1598,392
1599,422
1600,410
1601,413
1602,388
1603,401
1604,398
1605,401
1606,402
1607,412
1608,404
1609,400
1610,404
1611,410
1612,413
1613,413
1614,404
1615,424
1616,423
1617,403
1618,402
1619,400
1620,412
1621,407
1622,398
1623,406
1624,420
1625,400
1626,405
1627,409
1628,412
1629,406
1630,420
1631,404
1632,412
1633,420
1634,396
1635,411
1636,407
1637,408
1638,415
1639,403
1640,418
1641,407
1642,397
1643,407
1644,406
1645,400
1646,409
1647,429
1648,413
1649,401
1650,411
1651,404
1652,411
1653,404
1654,402
1655,409
1656,396
1657,406
1658,400
1659,428
1660,422
1661,406
1662,420
1663,424
1664,402
1665,423
1666,410
1667,410
1668,411
1669,397
1670,405
1671,403
1672,413
1673,405
1674,403
1675,404
1676,400
1677,402
1678,414
1679,423
1680,409
1681,395
1682,409
1683,404
1684,402
1685,404
1686,411
1687,410
1688,408
1689,404
1690,406
1691,410
1692,410
1693,419
1694,406
1695,405
1696,399
1697,410
1698,403
1699,410
1700,399
1701,411
1702,416
1703,407
1704,410
1705,409
1706,416
1707,401
1708,402
1709,426
1710,413
1711,407
1712,405
1713,403
1714,409
1715,421
1716,412
1717,402
1718,421
1719,394
1720,403
1721,413
1722,414
1723,401
1724,416
1725,395
1726,417
1727,397
1728,437
1729,398
1730,417
1731,418
1732,416
1733,408
1734,409
1735,415
1736,403
1737,419
1738,412
1739,409
1740,408
1741,418
1742,408
1743,412
1744,416
1745,404
1746,413
1747,415
1748,417
1749,406
1750,407
1751,404
1752,402
1753,418
1754,406
1755,421
1756,412
1757,430
1758,415
1759,404
1760,419
1761,412
1762,404
1763,401
1764,412
1765,415
1766,407
1767,411
1768,412
1769,412
1770,418
1771,426
1772,418
1773,416
1774,431
1775,435
1776,411
1777,430
1778,402
1779,413
1780,403
1781,412
1782,421
1783,415
1784,427
1785,443
1786,406
1787,416
1788,421
1789,410
1790,409
1791,412
1792,406
1793,412
1794,416
1795,433
1796,425
1797,411
1798,421
1799,416
1800,415
1801,410
1802,425
1803,419
1804,404
1805,421
1806,419
1807,411
1808,427
1809,421
1810,426
1811,417
1812,411
1813,411
1814,413
1815,420
1816,417
1817,427
1818,416
1819,427
1820,417
1821,405
1822,414
1823,421
1824,418
1825,425
1826,416
1827,428
1828,423
1829,411
1830,411
1831,411
1832,420
1833,420
1834,431
1835,404
1836,415
1837,403
1838,409
1839,418
1840,432
1841,416
1842,411
1843,431
1844,412
1845,413
1846,447
1847,425
1848,426
1849,411
1850,425
1851,408
1852,421
1853,410
1854,420
1855,412
1856,429
1857,408
1858,421
1859,428
1860,414
1861,419
1862,422
1863,423
1864,417
1865,437
1866,421
1867,414
1868,416
1869,417
1870,422
1871,408
1872,423
1873,419
1874,424
1875,423
1876,438
1877,401
1878,417
1879,409
1880,421
1881,416
1882,417
1883,416
1884,404
1885,414
1886,422
1887,413
1888,407
1889,422
1890,419
1891,426
1892,408
1893,413
1894,418
1895,420
1896,416
1897,412
1898,410
1899,420
1900,432
1901,405
1902,419
1903,421
1904,413
1905,424
1906,425
1907,414
1908,412
1909,418
1910,421
1911,417
1912,411
1913,448
1914,413
1915,414
1916,420
1917,442
1918,433
1919,416
1920,422
1921,446
1922,415
1923,415
1924,420
1925,454
1926,424
1927,416
1928,425
1929,426
1930,416
1931,430
1932,419
1933,430
1934,435
1935,427
1936,423
1937,425
1938,428
1939,430
1940,435
1941,420
1942,433
1943,424
1944,417
1945,418
1946,428
1947,414
1948,419
1949,426
1950,436
1951,433
1952,417
1953,437
1954,427
1955,439
1956,428
1957,423
1958,418
1959,436
1960,428
1961,411
1962,423
1963,418
1964,435
1965,431
1966,430
1967,416
1968,427
1969,447
1970,446
1971,436
1972,423
1973,413
1974,412
1975,408
1976,411
1977,427
1978,416
1979,432
1980,420
1981,422
1982,436
1983,436
1984,422
1985,421
1986,430
1987,426
1988,429
1989,429
1990,436
1991,420
1992,440
1993,419
1994,420
1995,437
1996,416
1997,420
1998,441
1999,422
2000,438
2001,439
2002,419
2003,421
2004,423
2005,435
2006,429
2007,423
2008,424
2009,430
2010,424
2011,427
2012,428
2013,428
2014,425
2015,425
2016,439
2017,418
2018,425
2019,425
2020,429
2021,439
2022,416
2023,424
2024,429
2025,420
2026,418
2027,418
2028,422
2029,423
2030,422
2031,432
2032,423
2033,435
2034,422
2035,437
2036,424
2037,421
2038,443
2039,422
2040,430
2041,432
2042,447
2043,438
2044,433
2045,432
2046,432
2047,421
2048,433
2049,423
2050,428
2051,426
2052,426
2053,431
2054,426
2055,422
2056,430
2057,435
2058,432
2059,421
2060,431
2061,431
2062,424
2063,427
2064,427
2065,425
2066,418
2067,440
2068,420
2069,415
2070,433
2071,429
2072,422
2073,422
2074,426
2075,425
2076,429
2077,422
2078,438
2079,431
2080,429
2081,436
2082,422
2083,452
2084,427
2085,417
2086,417
2087,417
2088,434
2089,419
2090,425
2091,428
2092,425
2093,430
2094,432
2095,441
2096,421
2097,421
2098,427
2099,447
2100,421
2101,434
2102,429
2103,422
2104,427
2105,420
2106,418
2107,432
2108,420
2109,423
2110,422
2111,423
2112,428
2113,428
2114,436
2115,426
2116,421
2117,427
2118,415
2119,430
2120,426
2121,428
2122,426
2123,418
2124,425
2125,416
2126,428
2127,426
2128,441
2129,426
2130,422
2131,432
2132,422
2133,422
2134,424
2135,411
2136,416
2137,423
2138,425
2139,420
2140,426
2141,417
2142,439
2143,423
2144,432
2145,428
2146,425
2147,423
2148,418
2149,423
2150,434
2151,430
2152,415
2153,418
2154,416
2155,424
2156,430
2157,415
2158,427
2159,436
2160,422
2161,422
2162,422
2163,431
2164,418
2165,436
2166,449
2167,425
2168,443
2169,434
2170,425
2171,423
2172,421
2173,429
2174,430
2175,422
2176,429
2177,427
2178,431
2179,414
2180,433
2181,424
2182,413
2183,431
2184,425
2185,429
2186,427
2187,437
2188,413
2189,457
2190,425
2191,422
2192,443
2193,428
2194,431
2195,414
2196,432
2197,424
2198,427
2199,423
2200,426
2201,425
2202,433
2203,425
2204,434
2205,427
2206,421
2207,440
2208,426
2209,427
2210,426
2211,419
2212,437
2213,423
2214,417
2215,420
2216,425
2217,439
2218,416
2219,443
2220,433
2221,425
2222,429
2223,435
2224,424
2225,422
2226,439
2227,434
2228,417
2229,415
2230,417
2231,420
2232,425
2233,418
2234,439
2235,416
2236,427
2237,428
2238,432
2239,439
2240,434
2241,440
2242,450
2243,424
2244,433
2245,421
2246,418
2247,427
2248,442
2249,424
2250,435
2251,434
2252,427
2253,443
2254,436
2255,422
2256,426
2257,417
2258,438
2259,427
2260,416
2261,430
2262,435
2263,432
2264,426
2265,418
2266,421
2267,425
2268,431
2269,419
2270,418
2271,420
2272,433
2273,434
2274,428
2275,439
2276,429
2277,435
2278,424
2279,424
2280,421
2281,439
2282,423
2283,440
2284,419
2285,439
2286,434
2287,440
2288,433
2289,426
2290,422
2291,439
2292,423
2293,422
2294,430
2295,438
2296,425
2297,427
2298,429
2299,431
2300,433
2301,423
2302,435
2303,431
2304,431
2305,429
2306,424
2307,422
2308,428
2309,434
2310,437
2311,427
2312,429
2313,432
2314,424
2315,433
2316,428
2317,424
2318,420
2319,442
2320,422
2321,426
2322,427
2323,424
2324,440
2325,423
2326,422
2327,425
2328,423
2329,421
2330,428
2331,427
2332,430
2333,437
2334,423
2335,418
2336,434
2337,431
2338,433
2339,445
2340,426
2341,435
2342,422
2343,423
2344,450
2345,427
2346,428
2347,434
2348,430
2349,437
2350,419
2351,425
2352,445
2353,431
2354,417
2355,417
2356,431
2357,425
2358,440
2359,427
2360,436
2361,427
2362,427
2363,420
2364,423
2365,428
2366,427
2367,427
2368,420
2369,418
2370,433
2371,424
2372,422
2373,431
2374,432
2375,446
2376,435
2377,425
2378,430
2379,431
2380,425
2381,432
2382,433
2383,423
2384,415
2385,415
2386,425
2387,429
2388,448
2389,431
2390,441
2391,426
2392,423
2393,419
2394,425
2395,430
2396,426
2397,423
2398,434
2399,422
2400,427
2401,431
2402,437
2403,424
2404,430
2405,424
2406,437
2407,431
2408,432
2409,435
2410,425
2411,430
2412,436
2413,455
2414,432
2415,435
2416,431
2417,421
2418,432
2419,437
2420,424
2421,432
2422,431
2423,429
2424,429
2425,427
2426,427
2427,427
2428,426
2429,436
2430,421
2431,430
2432,438
2433,427
2434,427
2435,420
2436,424
2437,425
2438,424
2439,426
2440,423
2441,434
2442,429
2443,428
2444,424
2445,426
2446,426
2447,427
2448,439
2449,436
2450,445
2451,433
2452,427
2453,437
2454,426
2455,427
2456,455
2457,424
2458,424
2459,442
2460,431
2461,424
2462,421
2463,424
2464,429
2465,431
2466,421
2467,421
2468,420
2469,432
2470,438
2471,436
2472,423
2473,433
2474,430
2475,436
2476,422
2477,418
2478,437
2479,435
2480,433
2481,432
2482,426
2483,431
2484,445
2485,422
2486,422
2487,422
2488,425
2489,432
2490,442
2491,419
2492,435
2493,434
2494,421
2495,426
2496,425
2497,434
2498,431
2499,422
2500,436
2501,436
2502,442
2503,423
2504,436
2505,430
2506,428
2507,427
2508,434
2509,423
2510,440
2511,423
2512,426
2513,421
2514,430
2515,429
2516,435
2517,426
2518,430
2519,429
2520,428
2521,435
2522,426
2523,422
2524,425
2525,438
2526,424
2527,436
2528,415
2529,426
2530,435
2531,434
2532,425
2533,428
2534,423
2535,430
2536,426
2537,449
2538,436
2539,420
2540,436
2541,416
2542,419
2543,425
2544,423
2545,427
2546,444
2547,425
2548,421
2549,422
2550,430
2551,430
2552,429
2553,418
2554,434
2555,434
2556,433
2557,432
2558,418
2559,425
2560,424
2561,423
2562,428
2563,421
2564,433
2565,412
2566,431
2567,431
2568,431
2569,430
2570,432
2571,424
2572,425
2573,418
2574,451
2575,433
2576,435
2577,423
2578,428
2579,430
2580,426
2581,419
2582,428
2583,418
2584,427
2585,436
2586,436
2587,421
2588,430
2589,424
2590,436
2591,436
2592,439
2593,422
2594,426
2595,433
2596,435
2597,414
2598,417
2599,416
2600,424
2601,453
2602,420
2603,421
2604,433
2605,421
2606,429
2607,439
2608,413
2609,427
2610,428
2611,433
2612,417
2613,429
2614,421
2615,417
2616,433
2617,418
2618,433
2619,419
2620,427
2621,421
2622,430
2623,437
2624,423
2625,433
2626,436
2627,446
2628,437
2629,423
2630,429
2631,426
2632,432
2633,435
2634,424
2635,419
2636,438
2637,439
2638,439
2639,422
2640,428
2641,427
2642,421
2643,434
2644,418
2645,448
2646,421
2647,434
2648,419
2649,426
2650,428
2651,417
2652,424
2653,434
2654,427
2655,436
2656,433
2657,415
2658,426
2659,420
2660,440
2661,449
2662,419
2663,434
2664,422
2665,431
2666,427
2667,425
2668,431
2669,425
2670,429
2671,426
2672,428
2673,418
2674,431
2675,440
2676,427
2677,428
2678,427
2679,423
2680,418
2681,439
2682,433
2683,429
2684,445
2685,445
2686,427
2687,439
2688,431
2689,420
2690,423
2691,442
2692,439
2693,421
2694,418
2695,431
2696,424
2697,432
2698,433
2699,429
2700,429
2701,434
2702,431
2703,419
2704,417
2705,428
2706,419
2707,423
2708,431
2709,430
2710,425
2711,414
2712,439
2713,428
2714,422
2715,424
2716,436
2717,438
2718,435
2719,429
2720,436
2721,434
2722,419
2723,430
2724,417
2725,429
2726,419
2727,424
2728,430
2729,432
2730,429
2731,427
2732,433
2733,427
2734,426
2735,431
2736,414
2737,430
2738,422
2739,422
2740,429
2741,430
2742,430
2743,430
2744,417
2745,422
2746,419
2747,434
2748,423
2749,424
2750,433
2751,421
2752,417
2753,420
2754,428
2755,421
2756,422
2757,429
2758,427
2759,436
2760,421
2761,418
2762,426
2763,424
2764,430
2765,423
2766,435
2767,438
2768,436
2769,437
2770,426
2771,433
2772,421
2773,428
2774,444
2775,411
2776,435
2777,434
2778,419
2779,433
2780,439
2781,429
2782,426
2783,432
2784,430
2785,429
2786,425
2787,443
2788,431
2789,437
2790,434
2791,430
2792,429
2793,435
2794,426
2795,423
2796,426
2797,429
2798,431
2799,434
2800,431
2801,445
2802,432
2803,433
2804,440
2805,428
2806,428
2807,430
2808,429
2809,427
2810,439
2811,426
2812,421
2813,429
2814,437
2815,433
2816,434
2817,431
2818,426
2819,429
2820,433
2821,434
2822,436
2823,430
2824,449
2825,428
2826,427
2827,420
2828,427
2829,427
2830,430
2831,433
2832,427
2833,431
2834,437
2835,433
2836,444
2837,430
2838,436
2839,426
2840,424
2841,431
2842,435
2843,430
2844,442
2845,432
2846,419
2847,427
2848,420
2849,443
2850,429
2851,426
2852,429
2853,422
2854,424
2855,421
2856,431
2857,435
2858,424
2859,423
2860,423
2861,427
2862,423
2863,438
2864,436
2865,417
2866,421
2867,420
2868,448
2869,427
2870,431
2871,447
2872,427
2873,427
2874,425
2875,436
2876,425
2877,437
2878,434
2879,437
2880,431
2881,437
2882,424
2883,423
2884,425
2885,439
2886,422
2887,436
2888,419
2889,423
2890,431
2891,418
2892,429
2893,421
2894,434
2895,453
2896,426
2897,424
2898,424
2899,427
2900,429
2901,422
2902,435
2903,424
2904,433
2905,426
2906,429
2907,427
2908,429
2909,430
2910,429
2911,424
2912,425
2913,423
2914,434
2915,425
2916,435
2917,431
2918,427
2919,424
2920,431
2921,424
2922,435
2923,432
2924,430
2925,426
2926,451
2927,425
2928,419
2929,431
2930,426
2931,423
2932,428
2933,429
2934,427
2935,420
2936,451
2937,432
2938,430
2939,431
2940,423
2941,437
2942,457
2943,436
2944,424
2945,427
2946,424
2947,431
2948,431
2949,446
2950,429
2951,428
2952,424
2953,419
2954,447
2955,431
2956,437
2957,432
2958,441
2959,423
2960,438
2961,420
2962,421
2963,429
2964,436
2965,426
2966,424
2967,420
2968,435
2969,433
2970,423
2971,428
2972,430
2973,437
2974,434
2975,442
2976,435
2977,431
2978,430
2979,431
2980,450
2981,417
2982,443
2983,434
2984,413
2985,427
2986,439
2987,432
2988,432
2989,427
2990,426
2991,426
2992,421
2993,426
2994,441
2995,432
2996,439
2997,444
2998,425
2999,429
